Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Zeb2os,0.6740158749224258,0.719501785319581,4.178410865571354,0.17219507809727963,0.8632841671974499,NA
Zfp366,0.8013137618730832,0.7194468884036815,4.148627719128052,0.17341804015976953,0.862322845939457,NA
Igsf9b,0.8017810893432835,0.7194460877253596,4.148171021801395,0.17343693978483343,0.8623079913007965,NA
Ehf,0.8050006579078794,0.7194425846201143,4.146174713208306,0.17351960165311278,0.8622430216855617,NA
Clec4d,0.8050006579078794,0.7194425846201143,4.146174713208306,0.17351960165311278,0.8622430216855617,NA
A730090N16Rik,8.669829218767157,0.7189698307303681,0.6238256914457576,1.1525171864340944,0.24910861154397784,0.5475851671470794
Mir3971,0.7693803873159442,0.7176532824531543,2.576279946954902,0.2785618400288379,0.7805811011219342,NA
Tcp11,110.99219773846734,0.7176366026778274,0.24271295210097793,2.9567297355407014,0.0031092051335027816,0.02946692854351519
Gm10125,18.60472140047667,0.7170595486993305,0.4987869535456474,1.437606865219877,0.15054563191004305,0.4157304706010619
Mir8116,3.132253367222555,0.7160207449832823,1.1546874198785821,0.6200991997111854,0.5351924790387659,NA
Rsph9,28.279211887342726,0.7156534355236698,0.31762224196810573,2.2531590706280973,0.02424912104695399,0.1311588857864227
4933411E08Rik,4.251361002823063,0.7156144807167784,1.0092474136455563,0.7090575324160299,0.47828877521287105,0.7468860191242491
Srp54b,0.7437647916172052,0.7152890212704835,2.243595666094658,0.3188136936079753,0.749867793729727,NA
Dtx4,361.53884820747186,0.7152651159230535,0.32493505998586064,2.2012555861290495,0.02771793515998272,0.14327756882180137
Itgae,14141.41913949802,0.7146575611121084,0.40592101057644764,1.7605828289036447,0.07830903701964836,0.28262047492872716
Tmcc3,536.8670308573701,0.7136946374621185,0.1717700587043369,4.154942036147181,3.2537001574362464e-5,7.027801288123541e-4
Mst1r,22.299429186586835,0.71212481492074,0.5814523445576882,1.2247346176967513,0.2206752264999644,0.5131248871339704
Flrt1,5.73584680310103,0.711976955210405,0.8032172581836506,0.8864064460223736,0.3753985469197829,0.6689788491130644
Lca5,539.2107982330807,0.7106525066276029,0.09808139511070023,7.245538318714983,4.3072497688413467e-13,5.969592303390214e-11
Echdc2,321.8651734045995,0.7106278507188765,0.25675139197582564,2.767766302064627,0.005644191246391319,0.046149175856884155
Mir1929,8.495354918714671,0.7105439276090115,0.7890839247975869,0.9004668645242998,0.3678718513649392,0.6627374743122805
Mir3471-2,1.010039602195466,0.7105241632750418,1.8600120722851188,0.38199975895969696,0.7024615434242261,NA
A830009L08Rik,8.761506995945165,0.7097178799205554,0.6199000188944097,1.1448908828658138,0.2522543611482974,0.5513829711670623
Syngr3,10.600008529076979,0.7074396992680304,0.695239068812825,1.0175488274501587,0.30889241669628753,0.6107549211246905
St8sia1,7254.713204881841,0.7071827972180456,0.1050291321952845,6.733206134686087,1.6596467097925062e-11,1.7467469656898873e-9
Tm6sf2,83.76866709418353,0.7065188449237807,0.353491045914401,1.9986895087997971,0.045641958837698164,0.20084757617419016
Mir3473g,4.184084984526683,0.705477779360174,0.8358810524653543,0.8439930266147703,0.39867330236007115,0.6875738902729542
Igsf6,130.86785633133528,0.7051016184892461,0.36473101477461256,1.9332099271156509,0.05321034234490715,0.22148033664704442
Wwc1,25.79920156576024,0.7041681652711891,0.5802017694933012,1.213660837136277,0.2248772650895766,0.5185030401455927
Hs6st1,5834.696545855276,0.7035523939966848,0.14734366428308496,4.774907678724348,1.797897145643779e-6,5.593917542728036e-5
Tmem140,41.3921785263401,0.7035426318653573,0.3349702975481554,2.1003134815683646,0.03570127410761938,0.1717341700888165
Gm14139,4.400439791322295,0.7034408154029262,0.8000297775636226,0.8792682911693058,0.3792558242831761,0.6718740839499614
Rgag4,38.63062881570153,0.7023225664282046,0.4305316947335459,1.631291203456853,0.10282888861698955,0.33234790645592693
Pde6b,43.03620045662904,0.7020881027221676,0.39580868890696813,1.7738066960101226,0.07609513016448316,0.27818742022523774
Dmrta2,26.508699681649933,0.7016828625120654,0.39602371489985994,1.7718203130575034,0.07642438953184798,0.27868564967378745
Siglec1,9.199141938800107,0.7015951310235703,0.8637050177181091,0.8123087357732044,0.41661449916057064,0.7004891977950549
Afap1,2132.4436337155753,0.7015937331809555,0.15321545975747256,4.579131468139837,4.669106692582018e-6,1.3097826750052723e-4
Rgcc,8128.349173551291,0.6996924911774411,0.17484157435946315,4.0018656531822225,6.284498102585004e-5,0.0012067270842247583
Ina,2.2304682543123193,0.699366257754529,2.0250960740627795,0.3453496684487909,0.72983151082227,NA
Jun,94389.18500327747,0.6990021236896355,0.15093620804935887,4.631109610631329,3.6371125024939215e-6,1.0454271213533863e-4
Mybpc3,35.08348396476853,0.6980081664040568,0.3927012119311465,1.7774535580665352,0.07549364550424181,0.2772193205058701
Arid3c,19.124384294198197,0.6977916343691613,0.3762907268332953,1.8543949786950176,0.06368267266597269,0.24907238110597535
Fam212b,620.5114786575562,0.696768130454704,0.16536465208444895,4.213525210326547,2.514155100349841e-5,5.612941482407827e-4
Shank3,19.35200688268231,0.696485339872413,0.3336755173200145,2.0873132840742477,0.03685982475879665,0.17519994124741445
F830016B08Rik,1.4250025918715583,0.6959277203516461,1.7020548751176845,0.4088750195574792,0.6826313821122947,NA
Lrrc48,82.22718378636034,0.6956622173948247,0.22060674738786082,3.1534040804823746,0.0016137825319571864,0.01774526934983244
Dnah7a,3.756282396503931,0.6951368403107566,0.906349174109303,0.7669636164162545,0.4431031480040917,NA
Hist2h4,53.30427720727163,0.6944412958489329,0.3430044320221528,2.024584031625815,0.04291009530939616,0.1930126973460564
Cd55b,28.862022640491517,0.6936417384341625,0.46455242830494414,1.4931398399210138,0.13540058580822364,0.39038875389155814
Oit3,18.2571629596816,0.6928061555293427,0.5441258718495015,1.2732461207449521,0.20293071922021008,0.4913724628341984
Clip3,10.435729395195214,0.6922025361582627,0.6120010399526202,1.1310479737286907,0.2580349000764017,0.5575752595352687
Hist2h2ac,125.94018616092437,0.6921015480185294,0.18825914720709191,3.676323611820001,2.3661932849921945e-4,0.003667992647100857
4922502D21Rik,0.8215967910519264,0.6920134488049431,3.0887612151910444,0.22404239129962691,0.8227243180317197,NA
Plekhs1,12.607692700270611,0.6919103348846026,0.7094697309453755,0.9752499715000177,0.32943627984563284,0.6297239195548214
Gm14827,17.18486326020376,0.6914672391917629,0.5409618447642925,1.278218132912957,0.2011725242723918,0.4888195929941345
Izumo1,16.8025787016941,0.6908468431878643,0.47867838017900777,1.4432380316184605,0.14895342945628035,0.4130701474245124
Ccdc154,26.148683731079412,0.690842491176114,0.4389188153678721,1.5739641751222182,0.1154957319099847,0.3566532661098535
Gm7609,12.663546606042006,0.6905877215160888,0.6344137974390545,1.0885446128438447,0.2763547528921695,0.5778376553891941
Mirc35hg,11.196219650142089,0.6899280408638266,0.5921220256182606,1.1651788162135035,0.2439466185920315,0.5410367556772258
Ushbp1,10.624054213489307,0.689886847421617,0.6524509139974447,1.0573773944078173,0.29033938417814426,0.5922643989295608
Gm6086,1.01248896603859,0.6898732203481268,2.1803552677197007,0.31640404229610836,0.7516958491435639,NA
Vwa3a,5.630489683277214,0.6890999952204304,0.9842855515701989,0.7001017073969352,0.48386378963776533,0.7508175731459305
Cpxm2,0.3078049995725608,0.6885164411068678,4.282084455072957,0.16079001905046195,0.8722587865941958,NA
Chd5,102.9762354326331,0.687402735989505,0.33265832255671346,2.0663927200327676,0.03879141277747134,0.18100073201968128
Agt,6.3411350351335996,0.6867701687708286,0.8854142903022572,0.7756483900168173,0.437956620426601,0.717439060588831
Rdh5,567.4976374962391,0.6865881111683987,0.17354630229030382,3.956224374172442,7.614364844279763e-5,0.0014042935321505682
Mark1,3.371880656648469,0.6852214572037914,1.0509981636016728,0.6519720784816609,0.5144191848518542,NA
AI414108,1.1751680763806402,0.6843146315849005,2.9594902774014376,0.23122719368612313,0.8171383048679944,NA
Tead2,194.0210818359025,0.6842984904876553,0.2602366792722921,2.629523602903251,0.0085504596118341,0.06302755852893825
Tub,5.86121639552088,0.6839118128897105,0.881232730394202,0.7760853510102559,0.437698592486234,0.7173521715984432
Myo15,32.835313045164966,0.6826846532384347,0.3753514974756437,1.818787610625514,0.06894383928650853,0.26132571414366274
Mir568,34.98710966681958,0.6823532319647763,0.38638901237346257,1.7659747304233662,0.07740008840488953,0.2803950407587069
Alox12,9.574676740680433,0.6814170881214777,0.5858609887201465,1.163103707604905,0.24478742803046413,0.542054438310064
S100a8,14.611029556804231,0.67968774905296,2.9952687685410053,0.226920454081333,0.8204855968398478,0.9361376028724998
Palm3,4286.953153530872,0.6784610906324334,0.16730745066321825,4.055175594051352,5.009665514889662e-5,0.0010075473832963434
Srrm3,0.7119591599745627,0.6784571281466881,3.636848886554692,0.18655081619005984,0.852012832627191,NA
Mir6947,1.0784384285870976,0.6783748369172231,2.108840861519619,0.3216813792333244,0.747694085871799,NA
Cldn20,7.822209225111214,0.6773716393115685,0.5973900384891039,1.133885059457555,0.2568427649658465,0.5558573011737661
Tmc1,2.9327597204320965,0.6772992130022824,1.0029899999619603,0.6752801254528658,0.49949780844287794,NA
Scgb3a1,8.007924006668985,0.6770931715964125,0.8209301011429457,0.8247878481416685,0.4094920468684291,0.6946279292370663
Dnajc6,275.0764056070192,0.67668754981195,0.18235670485731914,3.710790619634243,2.0661294684770067e-4,0.0032796073722217273
Snord92,1.3175542074509148,0.6765741802766702,1.579265823759914,0.42841057540641464,0.6683522265775446,NA
Sapcd1,60.111858723790235,0.6755995823008786,0.3142472951997248,2.1498978435804537,0.03156329625090979,0.15684168296777962
Aldh1l1,91.29555343547865,0.6748803196535527,0.33722726038384354,2.0012626466952312,0.04536409290989399,0.20015104578379087
Cyp27b1,73.06060198293324,0.6722562738986981,0.2502117933525631,2.686748953321515,0.007215115841143411,0.056109550857958594
Mapk15,28.207455493446744,0.6719983866398815,0.7225934511302816,0.9299812855883772,0.3523807741690619,0.6509998781600275
Mir6908,2.5200427055208166,0.6717111837858036,1.1847639534476575,0.5669578162224865,0.5707428418853696,NA
Acpt,14.87859217643903,0.671578470156646,0.502180281603919,1.3373254481671089,0.18111642773735373,0.46002887638641854
Mab21l3,1.6400184989043078,0.6695680169754521,1.9086329563936186,0.35081025648881575,0.7257307020781203,NA
Amigo2,6537.909836807454,0.6685102985656838,0.14695379924076987,4.549118852452348,5.387101210638436e-6,1.4736649886215667e-4
Mir874,6.530409158109457,0.6683784527866304,0.7625179693330985,0.8765412484261809,0.3807358625770476,0.6727519066338692
Ghrh,1.2827543944698219,0.66837634677013,1.9248869189575861,0.3472288892337043,0.7284193689638208,NA
Scarna8,11.66348190775088,0.6682601196591236,0.6290250126722468,1.0623744782742373,0.28806571525819546,0.5899552131944725
Kcnmb3,2.0725253152445133,0.6675276846105381,1.5645651554800988,0.42665381002026864,0.6696314982674305,NA
Gm13031,60.462579382667855,0.6673393226717598,0.27326965741043396,2.442054229494853,0.01460395271407555,0.09208384238361692
Slc1a4,122.16775808815956,0.6673188870220618,0.440335971950535,1.5154766576668073,0.12965173724534124,0.3799173158803196
P2rx1,99.7454373934855,0.6671242606396874,0.5060071741985835,1.318408699829764,0.18736687003485974,0.4688526004197295
Ccdc114,211.2294488259549,0.6670297619360978,0.13876531300947273,4.8068911997522275,1.5329536047567558e-6,4.899151725887002e-5
Ldlr,2778.51749607688,0.6653187969398253,0.2355948376981035,2.823995650500542,0.004742902851015349,0.04067233531993864
Clec2l,0.8033186141107347,0.6650883193838334,2.745257666155684,0.2422680856457414,0.8085724412185833,NA
8-Sep,417.60886241838085,0.6646089690164633,0.09398098685452022,7.071738563942281,1.5300448056249717e-12,2.0016417933774162e-10
Acss2os,21.724243669986386,0.6637828990064218,0.5176835941388563,1.2822173747085712,0.19976640289666836,0.4870383114379296
Gm16325,3.974386330739731,0.6637496528243187,1.063841431629504,0.6239178444175107,0.5326815406462697,NA
Mir700,0.569381088408402,0.6636980459399058,2.250805046011883,0.29487140484063135,0.7680921168402861,NA
Scarna9,7.0182569110211235,0.6635305685482153,0.6540737399011355,1.0144583524305826,0.31036409259700565,0.6122430338462352
BC051628,17.358884149306277,0.6626877871360403,0.47293910453977533,1.4012116586995116,0.16115078895405796,0.43032978706198083
Hid1,9995.414661564906,0.6625855232978072,0.10227986638302021,6.478161799865286,9.284676308171149e-11,8.174018802627657e-9
5730435O14Rik,1.9245427664538064,0.6612970902817015,1.5544830351138692,0.4254128706095915,0.6705357251926252,NA
Fbxl22,458.07233048672157,0.6610125714988283,0.2528338884643003,2.6144144501901376,0.008938054122308154,0.06510965588914643
Tal1,10.744550490869159,0.6607990241978674,0.8416300365699108,0.7851419216107998,0.4323703629406031,0.7135587694727841
Mir7651,13.182578415197504,0.6605650710347449,0.46262377362092083,1.4278666784989296,0.15333023617476263,0.42002282700084687
Adra2a,58.10532791709978,0.6605402700954143,0.7031895998371513,0.9393487478318592,0.347551717898006,0.6466014017990813
Hist1h4n,71.89113235366437,0.6601629026797352,0.3249690833378043,2.03146371925325,0.0422079763177468,0.19108255255362866
Rnd1,87.34469087349663,0.6601362797663779,0.4742858239622856,1.3918532800568604,0.16396683193034786,0.4347033288651879
Arxes1,0.5566678070109435,0.6600923436352876,3.2599083310244326,0.20248800782316853,0.8395352326098185,NA
Slc35f3,0.4770789904088792,0.6594965851372732,3.356870988665258,0.19646170119856135,0.8442488065027958,NA
Tgfbr3,7210.891416337608,0.6591180855254358,0.20962191027351146,3.144318667191939,0.0016647404831168354,0.018141243209452044
Ube2l6,287.17962785543483,0.6591112843682021,0.3048720953163301,2.161927229464276,0.030623785775727785,0.15419847240598472
4930552P12Rik,16.309715455108467,0.6589233353943494,0.477534112483292,1.3798455820627975,0.16763419464977125,0.440252055667448
Clec7a,2.8238975752247613,0.65831318601281,2.5113556148398186,0.26213459460809935,0.7932176763958833,NA
Rhpn2,11.144344683841014,0.6571774508211407,0.6094267748845908,1.078353426374469,0.28087606294170414,0.5824208976907241
Chrm4,49.22189802288646,0.6567587736707526,0.4676023483524574,1.4045241132444393,0.16016283638942255,0.4290010301911858
Rasl10b,5.2549240228404726,0.6564245638214307,1.1070214221197394,0.5929646443196195,0.5532048138604495,0.7959203633621318
Homer2,0.9769884970986109,0.6559686158884902,2.5689736120949256,0.2553426834748864,0.7984584356159592,NA
1700020D05Rik,163.6448409520767,0.655884062932052,0.3249754733991973,2.0182571197499857,0.04356449006003207,0.1949715044490693
Radil,1.8979169749637397,0.6558393797947132,1.6353459366579584,0.401040150033947,0.688390563871843,NA
Ggt6,0.30625513897114887,0.6557783072371829,4.325611129765399,0.1516036202895449,0.8794995778381176,NA
Gm11437,0.1644549273371639,0.6557778027096952,4.3256111395698955,0.15160350330864475,0.8794996701088964,NA
Klk13,0.1644549273371639,0.6557778027096952,4.3256111395698955,0.15160350330864475,0.8794996701088964,NA
Mir1192,0.2915766904580581,0.6557778026622094,4.325611139568378,0.15160350329772013,0.8794996701175134,NA
Raet1e,0.226717159848536,0.6557752477964028,4.325611057952324,0.15160291552122035,0.8795001337367729,NA
Six5,21.540983498167225,0.6550165891422967,0.5153504354095053,1.2710120029719398,0.20372437853740014,0.49257952253526516
Ttyh1,5.650034616837667,0.6548697480352658,0.967351852973674,0.6769716169170223,0.49842396292385327,0.7607099243149119
9530080O11Rik,10.631782323134006,0.654771584372083,0.6242199476337094,1.048943704625571,0.29420402896268083,0.5966987575557852
B3galt5,39.2765504618782,0.654728028726233,0.40114015310508233,1.6321677689411487,0.10264414859407413,0.33234790645592693
Spdef,19.26453215948843,0.6544165560838764,0.6276794482151025,1.0425967553100628,0.2971350926556357,0.5996679681363305
Lyz1,1.7935934716204738,0.6543877925584156,1.882937524887149,0.3475355841121895,0.7281889901877258,NA
Cpne4,357.02346437135634,0.6542055174414196,0.3388937828933205,1.9304146327386458,0.05355548329931856,0.22205854716346599
Aldh1l2,35.07031620281438,0.6536039742781314,0.45436236155337145,1.4385081810993188,0.15028991788066912,0.41551615060114677
Nrxn2,4.15397681870547,0.6533249066766463,1.277128453453261,0.511557709727713,0.6089605894719422,0.8271239276476398
Gpr62,23.35325022624983,0.6529034103284753,0.35306798535244294,1.8492285832053783,0.06442481306326538,0.2508535558441137
Arrdc4,490.3954403615325,0.6520539169264314,0.1591709927828836,4.096562479922849,4.193303500292425e-5,8.644751457598435e-4
Gm16853,51.462073864594416,0.6513079934572643,0.4163877118638492,1.5641863938343827,0.11777380156809425,0.3607490013925034
Mettl8,2326.1597033162893,0.6510577979180701,0.09244547863411123,7.042613738794985,1.8866671294984546e-12,2.359963997638088e-10
